"SalesDate","Organization","DayOfInterest","DayOfInterestCode","DayOfWeek","DayOfWeekCode","InKingCounty","InKitsapCounty","InPierceCounty","InSnohomishCounty","InSpokaneCounty","InVancouver","IsOrdinaryDay","Log1pDaysSinceOpening","NumLocationsGroup"
2017-03-05,"EVERGREEN MARKET - AUBURN","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.90536184805457,1
2017-03-05,"FILLABONG","N/A",0,"Sunday",1,0,1,0,0,0,0,1,5.78382518232974,2
2017-03-05,"FLOYDS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,4.65396035015752,1
2017-03-05,"FREEDOM MARKET","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"FWEEDOM CANNABIS","N/A",0,"Sunday",1,1,0,0,1,0,0,1,5.97888576490112,2
2017-03-05,"GANJA GODDESS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GANJA VITA","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.57507584059962,1
2017-03-05,"GOLDEN DISPENSARIES","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GOODBUDS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GRASS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREEN COLLAR CANNABIS","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.3578422665081,1
2017-03-05,"GREEN COLLAR NORTH","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.17614973257383,1
2017-03-05,"GREEN CONNECTION NORTHWEST","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.80513496891649,1
2017-03-05,"GREEN FIRE CANNABIS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.5683445037611,1
2017-03-05,"GREEN HEAD CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,1,1,6.45047042214418,1
2017-03-05,"GREEN LADY","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREEN LADY WESTSIDE, INC.","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.84643877505772,1
2017-03-05,"GREEN LEAF","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,2
2017-03-05,"GREEN LIFE CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREEN OUTFITTERS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59578051396131,1
2017-03-05,"GREEN SOLUTION PLACE","N/A",0,"Sunday",1,0,0,0,0,1,0,1,5.78382518232974,1
2017-03-05,"GREEN STAR CANNABIS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-05,"GREEN STOP CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59578051396131,1
2017-03-05,"GREEN THEORY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREEN TIKI CANNABIS","N/A",0,"Sunday",1,0,1,0,0,0,0,1,4.11087386417331,1
2017-03-05,"GREEN ZAP","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.89164421182577,1
2017-03-05,"GREEN2GO TOKIO","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.59842195899838,1
2017-03-05,"GREENFIELD COMPANY CANNABIS MERCANTILE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.42648845745769,1
2017-03-05,"GREENHAND","N/A",0,"Sunday",1,0,0,1,0,1,0,1,5.41164605185504,2
2017-03-05,"GREENLIGHT","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-05,"GREENSIDE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREENWAY MARIJUANA","N/A",0,"Sunday",1,0,1,0,0,0,0,1,6.59714570188665,1
2017-03-05,"GREENWORKS N.W.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.42053499927229,1
2017-03-05,"GROWERS OUTLET","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.53087762772588,1
2017-03-05,"GYPSY GREEN","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.87211778947542,1
2017-03-05,"HAPPY TIME","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.4377516497364,1
2017-03-05,"HAVE A HEART","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.53233429222235,2
2017-03-05,"HAVE A HEART CC","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.95324333428778,1
2017-03-05,"HERB'S HOUSE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"HERBAL ACCESS RETAIL","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"HERBAL E SCENTS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"HERBAL LEGENDS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.67332326717149,1
2017-03-05,"HERBAL NATION","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,1
2017-03-05,"HERBAN LEGENDS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.76205138278018,1
2017-03-05,"HERBN ELEMENTS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.52356230614951,1
2017-03-05,"HIDDEN JOINT","N/A",0,"Sunday",1,0,0,0,0,1,0,1,5.67675380226828,1
2017-03-05,"HIGH END MARKET PLACE","N/A",0,"Sunday",1,0,0,0,0,0,1,1,6.59714570188665,1
2017-03-05,"HIGH SOCIETY","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,2
2017-03-05,"HIGH SOCIETY TACOMA","N/A",0,"Sunday",1,0,0,1,0,0,0,1,4.76217393479776,1
2017-03-05,"HIGH-5 CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,1,1,5.96100533962327,1
2017-03-05,"HIGHER LEAF MARIJUANA BELLEVUE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,3.46573590279973,1
2017-03-05,"HIGHER LEAF MARIJUANA BOUTIQUE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"HIGHWAY 7","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.59714570188665,1
2017-03-05,"HWY 420","N/A",0,"Sunday",1,0,1,0,0,0,0,1,6.59714570188665,2
2017-03-05,"III KING COMPANY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.17378610390194,1
2017-03-05,"ISLAND HERB","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.8171111599632,1
2017-03-05,"IT IS LIT","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.3890717298165,1
2017-03-05,"KALEAFA","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.50876913697168,1
2017-03-05,"KARMA CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.92425579741453,1
2017-03-05,"KING CRONIC","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.79605775076537,1
2017-03-05,"KITSAP CANNABIS","N/A",0,"Sunday",1,0,1,0,0,0,0,1,4.53259949315326,1
2017-03-05,"KITSAP CANNABIS 2","N/A",0,"Sunday",1,0,1,0,0,0,0,1,5.76519110278484,1
2017-03-05,"KUSH","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.24174701505964,1
2017-03-05,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,4.64439089914137,2
2017-03-05,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,1
2017-03-05,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.80513496891649,1
2017-03-05,"LAST STOP POT SHOP","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.84932477994686,1
2017-03-05,"LEGAL MARIJUANA SUPERSTORE","N/A",0,"Sunday",1,0,1,0,0,0,0,1,5.92157841964382,1
2017-03-05,"LIVING WELL ENTERPRISES","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.02388052084628,2
2017-03-05,"LOCAL ROOTS MARIJUANA","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,2
2017-03-05,"LOCALAMSTER","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"LOCALS CANNA HOUSE","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.37331978957701,1
2017-03-05,"LONGVIEW FREEDOM MARKET","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"LOVELY BUDS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,5.62401750618734,1
2017-03-05,"LUCID","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,2
2017-03-05,"LUCID CANNABIS COMPANY","N/A",0,"Sunday",1,0,0,0,0,1,0,1,5.4380793089232,1
2017-03-05,"LUCKY LEAF","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.38012253689976,1
2017-03-05,"LUX POT SHOP","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.19847871649231,2
2017-03-05,"MAIN STREET MARIJUANA","N/A",0,"Sunday",1,0,0,0,0,0,1,1,6.59304453414244,1
2017-03-05,"MAIN STREET MARIJUANA EAST","N/A",0,"Sunday",1,0,0,0,0,0,1,1,5.68697535633982,1
2017-03-05,"MAIN STREET MARIJUANA LONGVIEW","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.80513496891649,1
2017-03-05,"MARGIES'S POT SHOP LLC","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"MARI MART","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.61677109766657,1
2017-03-05,"MARIJUANA DEPOT","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.18178355029209,2
2017-03-05,"MARIJUANA MART","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.47697236288968,2
2017-03-05,"MARLEY 420","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.36129216570943,1
2017-03-05,"MARY JANE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.4723462945009,1
2017-03-05,"MARY JANE'S","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.08221891037645,1
2017-03-05,"MARY JANE'S HOUSE OF GRASS","N/A",0,"Sunday",1,0,0,0,0,0,1,1,5.82600010738045,1
2017-03-05,"MARY MART","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.59714570188665,1
2017-03-05,"MARY'S FINEST MARIJUANA","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"MILLER'S MARIJUANA","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"MISTER BUDS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.58340922215876,1
2017-03-05,"MJ'S POT SHOP","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"MOLECULE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.29330482472449,1
2017-03-05,"MR. BILLS OF BUCKLEY","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.59578051396131,1
2017-03-05,"MR. DOOBEES","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"NATURAL BLESSINGS LLC","N/A",0,"Sunday",1,0,0,1,0,0,0,1,5.4249500174814,1
2017-03-05,"NATURE'S GIFTS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.84354441703136,1
2017-03-05,"NEW VANSTERDAM","N/A",0,"Sunday",1,0,0,0,0,0,1,1,6.59714570188665,1
2017-03-05,"NEXT STEPS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,4.65396035015752,1
2017-03-05,"NIMBIN FARM","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.53233429222235,1
2017-03-05,"NIRVANA CANNABIS COMPANY","N/A",0,"Sunday",1,0,0,0,0,1,0,1,5.21493575760899,2
2017-03-05,"NORTH BAY MARIJUANA","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.19847871649231,1
2017-03-05,"NORTHWEST CANNABIS CONNECTION","N/A",0,"Sunday",1,0,0,1,0,0,0,1,5.36129216570943,1
2017-03-05,"NORTHWEST COLLECTIVE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.8111409929767,1
2017-03-05,"OCEAN GREENS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"OLD TOBY","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.53087762772588,1
2017-03-05,"ORIGINS CANNABIS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.89715386763674,2
2017-03-05,"OZ.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.4831073514572,1
2017-03-05,"PACIFIC CANNABIS COMPANY","N/A",0,"Sunday",1,0,1,0,0,0,0,1,6.42324696353352,1
2017-03-05,"PAPER AND LEAF","N/A",0,"Sunday",1,0,1,0,0,0,0,1,6.43615036836943,1
2017-03-05,"PEND OREILLE CANNABIS CO","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.00394630594546,1
2017-03-05,"PHAT SACKS CORP","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.29330482472449,1
2017-03-05,"PONDER","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.34388043412633,1
2017-03-05,"POT SHOP","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.48463523563525,1
2017-03-05,"POT STOP","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.91350300563827,1
2017-03-05,"POT ZONE","N/A",0,"Sunday",1,0,1,1,0,0,0,1,6.59714570188665,2
2017-03-05,"PRC","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,2
2017-03-05,"PUFF N CHILL LLC","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.53087762772588,1
2017-03-05,"PUGET SOUND MARIJUANA","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.74620319054015,1
2017-03-05,"PURPLE HAZE","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.59714570188665,1
2017-03-05,"RAINIER CANNABIS","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.82600010738045,1
2017-03-05,"REEFER DEN","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.19847871649231,1
2017-03-05,"ROSLYN HERBS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.21493575760899,1
2017-03-05,"ROYAL'S CANNABIS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.5875500148248,1
2017-03-05,"RUCKUS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.13122648948314,1
2017-03-05,"SAGE SHOP","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.4707995037826,1
2017-03-05,"SATIVA SISTERS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-05,"SATORI","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,5
2017-03-05,"SAVAGE THC","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"SEA CHANGE CANNABIS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"SEATTLE TONICS","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.52502965784346,1
2017-03-05,"SEATTLE TREES COLLECTIVE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.89164421182577,1
2017-03-05,"SECRET HERB SHOP","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.19847871649231,1
2017-03-05,"SMOKANE","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.58063913728495,1
2017-03-05,"SMUGGLER BROTHERS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"SPARKET","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.58063913728495,1
2017-03-05,"SPOKANE GREEN LEAF","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-05,"STAR OUTLET","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.73009978297357,1
2017-03-05,"STARBUDS","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.64190707093811,1
2017-03-05,"STATION 420","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,2
2017-03-05,"SWEET GREENS NORTHWEST","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.4723462945009,1
2017-03-05,"SWEET JANE","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.05443934626937,1
2017-03-05,"SWEET LEAF CANNABIS CO","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.19847871649231,1
2017-03-05,"SWEET RELEAF","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.64190707093811,1
2017-03-05,"SWEET RELIEF CANNABIS EXPRESS","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.56452040732269,2
2017-03-05,"T BROTHERS BUD LODGE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.19440539110467,1
2017-03-05,"T.H.C.SUPERMARKET","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.64544689764324,1
2017-03-05,"THC CONNECTION","N/A",0,"Sunday",1,0,0,0,1,0,0,1,4.88280192258637,1
2017-03-05,"THC OF LACEY","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.79605775076537,1
2017-03-05,"THE BACK PORCH","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.57228254269401,1
2017-03-05,"THE BAKE SHOP","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.3818160174061,1
2017-03-05,"THE CANNABIS CORNER","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59304453414244,1
2017-03-05,"THE CANNABIS OASIS","N/A",0,"Sunday",1,0,0,1,0,0,0,1,5.36129216570943,1
2017-03-05,"THE FIRE HOUSE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,5.33271879326537,1
2017-03-05,"THE GALLERY SPANAWAY","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.59714570188665,1
2017-03-05,"THE GRASS STATION","N/A",0,"Sunday",1,0,0,0,0,0,0,1,4.02535169073515,2
2017-03-05,"THE GREEN DOOR","N/A",0,"Sunday",1,0,0,1,0,0,0,1,6.59714570188665,1
2017-03-05,"THE GREEN DOOR SEATTLE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.4553211153577,1
2017-03-05,"THE GREEN NUGGET","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-05,"THE GREEN SEED","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59578051396131,1
2017-03-05,"THE GREEN SHELF","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.21660610108486,1
2017-03-05,"THE HAPPY CROP SHOPPE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,2
2017-03-05,"THE HERBAL CENTER","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.51767127291227,1
2017-03-05,"THE HERBAL GARDENS","N/A",0,"Sunday",1,0,0,1,0,0,0,1,5.82600010738045,1
2017-03-05,"THE HERBERY","N/A",0,"Sunday",1,0,0,0,0,0,1,1,6.59714570188665,2
2017-03-05,"THE HIDDEN BUSH","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-05,"THE JOINT","N/A",0,"Sunday",1,1,0,1,0,0,0,1,6.51471269087253,2
2017-03-05,"THE KUSHERY","N/A",0,"Sunday",1,1,0,0,1,0,0,1,6.53958595561767,2
2017-03-05,"THE M STORE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,4.55387689160054,1
2017-03-05,"THE NOVEL TREE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
